anno_idx,imdbid,text_gt,text_gt_wo_char,gt_action
6260,tt3062096,"The officer, an assassin in disguise, tries to force the door open.",He tries to force the door open.,['He tries to force the door open.']
6261,tt3062096,Langdon woozily struggles from his bed.,He woozily struggles from his bed.,"['He woozily struggles.', 'He is from his bed.']"
6262,tt3062096,Siena hurries over to help him.,She hurries over to help him.,['She hurries over to help him.']
6263,tt3062096,The assassin kicks the door and roars as Sienna grabs Langdon's clothes and hustles him into an adjoining bathroom.,The assassin kicks the door and roars as she grabs his clothes and hustles him into an adjoining bathroom.,"['The assassin kicks the door.', 'The assassin roars as she grabs his clothes.', 'The assassin hustles him into an adjoining bathroom.']"
6264,tt3062096,"The assassin kicks the first door open, then fires her gun at the second.","The assassin kicks the first door open, then fires her gun at the second.","['The assassin kicks the first door open.', 'She fires her gun at the second.']"
6265,tt3062096,"Langdon falters, crimson.","He falters, crimson.","['He falters.', 'He is crimson.']"
6266,tt3062096,Sienna drags him away as the assassin beats the closed bathroom door with her fist.,She drags him away as the assassin beats the closed bathroom door with her fist.,"['She drags him away.', 'The assassin beats the closed bathroom door with her fist.']"
6267,tt3062096,"Having dragged Langdon from a different exit, Sienna helps him down the stairs.","Having dragged him from a different exit, she helps him down the stairs.","['Having dragged him from a different exit.', 'She helps him down the stairs.']"
6268,tt3062096,"Outside, he staggers woozily and his vision blurs.","Outside, he staggers woozily and his vision blurs.","['He staggers woozily.', 'His vision blurs.']"
6269,tt3062096,A flash of his nightmare.,A flash of his nightmare.,['A flash of his nightmare.']
6270,tt3062096,He spots the legs sticking out from the burning pavement.,He spots the legs sticking out from the burning pavement.,['He spots the legs sticking out from the burning pavement.']
6271,tt3062096,The letter R seemingly branded onto the skin.,The letter R seemingly branded onto the skin.,['The letter R seemingly brands onto the skin.']
6272,tt3062096,He passes beggars with amputated hands.,He passes beggars with amputated hands.,['He passes beggars with amputated hands.']
6273,tt3062096,Langdon's nightmare and reality blur as Sienna opens a taxi door.,His nightmare and reality blur as she opens a taxi door.,"['His nightmare and reality blur.', 'She opens a taxi door.']"
6274,tt3062096,Is he drunk or what?,Is he drunk or what?,['Is he drunk or what?']
6275,tt3062096,says the driver.,he says,['He says.']
6276,tt3062096,The assassin fires a shot which hits the wing mirror.,He fires a shot which hits the wing mirror.,"['He fires a shot.', 'The shot hits the wing mirror.']"
6277,tt3062096,What was that?,What was that?,['What was that?']
6278,tt3062096,Drive says Sienna as she bundles Langdon into the back of the taxi.,He says she as he bundles him into the back of the taxi.,['He says she as he bundles him into the back of the taxi.']
6279,tt3062096,"Drive, drive she repeats as the assassin continues firing.","Drive, drive she repeats as he continues firing.","['Drive, drive she repeats as he continues firing.']"
6280,tt3062096,What's going on?,What's going on?,"[""What's going on?""]"
6281,tt3062096,asks the driver.,he asks,['He asks.']
6282,tt3062096,"No idea, she replies.","No idea, she replies.","['No idea, she replies.']"
6283,tt3062096,Sienna rips a needle from Langdon's arm and blood oozes out.,She rips a needle from his arm and blood oozes out.,"['She rips a needle from his arm.', 'Blood oozes out.']"
6284,tt3062096,Depicted in it are hundreds of soldiers wearing armour locked in fierce battle.,Depicted in it are hundreds of them wearing armour locked in fierce battle.,"['Depicted in it are hundreds of them wearing armour.', 'They are locked in fierce battle.']"
6285,tt3062096,"Soldiers on horseback charge, trampling men underfoot.","Soldiers on horseback charge, trampling men underfoot.","['Soldiers on horseback charge.', 'They trample men underfoot.']"
6286,tt3062096,"Swords, spears and flagstaffs jut out of the seething melee.","Swords, spears and flagstaffs jut out of the seething melee.","['Swords, spears and flagstaffs jut out of the seething melee.']"
6287,tt3062096,Langdon furrows his brow as his eyes scan the painting.,He furrows his brow as his eyes scan the painting.,"['He furrows his brow.', 'His eyes scan the painting.']"
6288,tt3062096,He blinks as he takes in the images of war.,He blinks as he takes in the images of war.,['He blinks as he takes in the images of war.']
6289,tt3062096,He has a vision of the bloody battle as if he were there.,He has a vision of the bloody battle as if he were there.,"['He has a vision of the bloody battle.', 'He sees it as if he were there.']"
6290,tt3062096,Men are thrown from their saddles and their horses crash down in the dirt.,Men are thrown from their saddles and their horses crash down in the dirt.,"['Men are thrown from their saddles.', 'Their horses crash down in the dirt.']"
6291,tt3062096,His eyes dart left and right.,His eyes dart left and right.,['His eyes dart left and right.']
6292,tt3062096,"Through the haze of war, he sees a banner fluttering atop its pole.","Through the haze of war, he sees a banner fluttering atop its pole.","['Through the haze of war, he sees a banner fluttering atop its pole.']"
6293,tt3062096,"On it are the words, Chirke Trover.","On it are the words, they.","['On it are the words, they.']"
6294,tt3062096,He points.,He points.,['He points.']
6295,tt3062096,Langdon has another vision of battle.,He has another vision of battle.,['He has another vision of battle.']
6296,tt3062096,Standing calmly amidst the frenzied scene is a man in a plague mask.,Standing calmly amidst the frenzied scene is he.,"['He stands calmly amidst the frenzied scene.', 'He is he.']"
6297,tt3062096,Langdon sees Voyenthe firing her pistol at him and Sienna locking the door of his hospital room.,He sees her firing her pistol at him and her locking the door of his hospital room.,"['He sees her firing her pistol at him.', 'He sees her locking the door of his hospital room.']"
6298,tt3062096,Two men in balaclava stand amidst the soldiers in battle.,Two men in balaclava stand amidst them in battle.,"['Two men in balaclava stand amidst them.', 'They are in battle.']"
6299,tt3062096,One plunges a dagger.,One plunges a dagger.,['One plunges a dagger.']
6300,tt3062096,Langdon winces in pain and Sienna turns.,He winces in pain and she turns.,"['He winces in pain.', 'She turns.']"
6301,tt3062096,He has another vision.,He has another vision.,['He has another vision.']
6302,tt3062096,"In a car, one of the balaclavic men plunges a hypodermic needle into Langdon's neck and injects him with something.","In a car, one of them plunges a hypodermic needle into his neck and injects him with something.","['In a car, one of them plunges a hypodermic needle into his neck.', 'He injects him with something.']"
6303,tt3062096,Standing in the hall of Langdon clutches his neck and gasps.,"Standing in the hall of the building, he clutches his neck and gasps.","['Standing in the hall of the building, he clutches his neck.', 'He gasps.']"
6304,tt3062096,He turns with a frown and steps over to Sienna.,He turns with a frown and steps over to her.,"['He turns with a frown.', 'He steps over to her.']"
6305,tt3062096,Sienna takes a deep breath.,She takes a deep breath.,['She takes a deep breath.']
6306,tt3062096,Images of microbes.,Images of them.,['Images of them.']
6307,tt3062096,A flash of Langdon with the plague.,A flash of him with the plague.,['A flash of him with the plague.']
6308,tt3062096,She stares at him.,She stares at him.,['She stares at him.']
6309,tt3062096,Images of microorganisms making their way through a human body.,Images of microorganisms making their way through a human body.,['Images of microorganisms making their way through a human body.']
6310,tt3062096,Bright orange body bags fill a public square in Florence.,Bright orange body bags fill a public square in Florence.,['Bright orange body bags fill a public square in Florence.']
6311,tt3062096,He turns.,He turns.,['He turns.']
6312,tt3062096,Pigeons flutter about.,Pigeons flutter about.,['Pigeons flutter about.']
6313,tt3062096,Sienna looks down.,She looks down.,['She looks down.']
6314,tt3062096,Sienna wears black shoes with high wedge soles.,She wears black shoes with high wedge soles.,"['She wears black shoes.', 'The shoes have high wedge soles.']"
6315,tt3062096,She walks with her hands out to her sides.,She walks with her hands out to her sides.,['She walks with her hands out to her sides.']
6316,tt3062096,The drop is several feet down to a wooden platform.,The drop is several feet down to a wooden platform.,"['The drop is several feet down.', 'It is down to a wooden platform.']"
6317,tt3062096,She starts to walk along the beam.,She starts to walk along the beam.,['She starts to walk along the beam.']
6318,tt3062096,Langdon stops and holds onto an upright beam for support.,He stops and holds onto an upright beam for support.,"['He stops.', 'He holds onto an upright beam for support.']"
6319,tt3062096,Pigeons flutter about in the attic.,Pigeons flutter about in the attic.,['Pigeons flutter about in the attic.']
6320,tt3062096,Vienthe marches through the hall.,He marches through the hall.,['He marches through the hall.']
6321,tt3062096,Langdon walks along parallel beams and grabs onto another upright beam.,He walks along parallel beams and grabs onto another upright beam.,"['He walks along parallel beams.', 'He grabs onto another upright beam.']"
6322,tt3062096,"In the hall below, Vientha is on a balcony in the hall.","In the hall below, she is on a balcony in the hall.","['She is on a balcony in the hall.', 'She is in the hall below.']"
6323,tt3062096,Langdon reaches out to Sienna.,He reaches out to her.,['He reaches out to her.']
6324,tt3062096,Sienna grabs a piece of wood and it comes away in her hand.,She grabs a piece of wood and it comes away in her hand.,"['She grabs a piece of wood.', 'It comes away in her hand.']"
6325,tt3062096,She drops the phone and lands heavily.,She drops the phone and lands heavily.,"['She drops the phone.', 'She lands heavily.']"
6326,tt3062096,"In the hall, Vientha overhears and looks up.","In the hall, she overhears and looks up.","['She overhears in the hall.', 'She looks up.']"
6327,tt3062096,She goes over to a staircase.,She goes over to a staircase.,['She goes over to a staircase.']
6328,tt3062096,Langdon continues to creep along a beam.,He continues to creep along a beam.,['He continues to creep along a beam.']
6329,tt3062096,"Down below, Bouchard goes to his men.","Down below, he goes to his men.",['He goes to his men.']
6330,tt3062096,Langdon reaches the far side of the attic.,He reaches the far side of the attic.,['He reaches the far side of the attic.']
6331,tt3062096,A light shines on him.,A light shines on him.,['A light shines on him.']
6332,tt3062096,He looks round and sees Vienthe.,He looks round and sees her.,"['He looks round.', 'He sees her.']"
6333,tt3062096,Langdon hides behind a pillar.,He hides behind a pillar.,['He hides behind a pillar.']
6334,tt3062096,She shoots.,She shoots.,['She shoots.']
6335,tt3062096,Sienna crawls along below.,She crawls along below.,['She crawls along below.']
6336,tt3062096,Langdon ducks behind pillars.,He ducks behind pillars.,['He ducks behind pillars.']
6337,tt3062096,Langdon cowers behind a pillar.,He cowers behind a pillar.,['He cowers behind a pillar.']
6338,tt3062096,Vienthe's shot kicks up dust from the ancient wooden structure.,His shot kicks up dust from the ancient wooden structure.,"['His shot kicks up dust.', 'The dust comes from the ancient wooden structure.']"
6339,tt3062096,Sienna crawls along the low.,She crawls along the low.,['She crawls along the low.']
6340,tt3062096,She finds a crowbar and toolbox and picks it up.,She finds a crowbar and toolbox and picks it up.,"['She finds a crowbar.', 'She finds a toolbox.', 'She picks it up.']"
6341,tt3062096,"Vienthe slowly walks towards Langdon, shining her torch on a doorway.","She slowly walks towards him, shining her torch on a doorway.","['She slowly walks towards him.', 'She shines her torch on a doorway.']"
6342,tt3062096,She doesn't see Sienna crawling up behind her.,She doesn't see her crawling up behind her.,"[""She doesn't see her."", 'She is crawling up behind her.']"
6343,tt3062096,Sienna swipes with the crowbar and knocks Vienthe off the beam.,She swipes with the crowbar and knocks him off the beam.,"['She swipes with the crowbar.', 'She knocks him off the beam.']"
6344,tt3062096,Vienthe crashes through the painted ceiling and falls to her death in the grand hall.,She crashes through the painted ceiling and falls to her death in the grand hall.,"['She crashes through the painted ceiling.', 'She falls to her death in the grand hall.']"
6345,tt3062096,Sienna and Langdom look horrified.,They look horrified.,['They look horrified.']
6346,tt3062096,Mushar looks up through the hole in the ceiling and sees them walk across a beam.,He looks up through the hole in the ceiling and sees them walk across a beam.,"['He looks up through the hole in the ceiling.', 'He sees them walk across a beam.']"
6347,tt3062096,submerged in the blood-red waters of... Langdon has a vision of blood-red waters gushing past the veiled woman.,He has a vision of blood-red waters gushing past the veiled woman.,"['He has a vision of blood-red waters.', 'The blood-red waters gush past the veiled woman.']"
6348,tt3062096,Bouchard walks in.,He walks in.,['He walks in.']
6349,tt3062096,Bouchard looks at Langdon imploringly.,He looks at him imploringly.,"['He looks at him.', 'He looks at him imploringly.']"
6350,tt3062096,Bouchard looks at Sienna.,He looks at her.,['He looks at her.']
6351,tt3062096,He frowns heavily.,He frowns heavily.,['He frowns heavily.']
6352,tt3062096,She's the veiled woman.,She's the veiled woman.,"[""She's the veiled woman.""]"
6353,tt3062096,Langdon has a brief memory of Sinsky.,He has a brief memory of him.,['He has a brief memory of him.']
6354,tt3062096,Siena checks Bouchard's ID in his wallet.,He checks his ID in his wallet.,"['He checks his ID.', 'He looks in his wallet.']"
6355,tt3062096,Langdon holds up the death mask.,He holds up the death mask.,['He holds up the death mask.']
6356,tt3062096,She leans up and smiles at him.,She leans up and smiles at him.,['She leans up and smiles at him.']
6357,tt3062096,She caresses his face.,She caresses his face.,['She caresses his face.']
6358,tt3062096,"She kisses him, then regards him.","She kisses him, then regards him.","['She kisses him.', 'Then regards him.']"
6359,tt3062096,The necklace hangs around her neck.,The necklace hangs around her neck.,['The necklace hangs around her neck.']
6360,tt3062096,"They gaze into each other's eyes, then kiss again.","They gaze into each other's eyes, then kiss again.","[""They gaze into each other's eyes."", 'They kiss again.']"
6361,tt3062096,Sienna looks thoughtful and leans up again.,She looks thoughtful and leans up again.,"['She looks thoughtful.', 'She leans up again.']"
6362,tt3062096,She tucks her hair behind her ear.,She tucks her hair behind her ear.,['She tucks her hair behind her ear.']
6363,tt3062096,Zobrist stares at her.,He stares at her.,['He stares at her.']
6364,tt3062096,She looks pensive.,She looks pensive.,['She looks pensive.']
6365,tt3062096,She caresses his neck as he moves his head aside.,She caresses his neck as he moves his head aside.,"['She caresses his neck.', 'He moves his head aside.']"
6366,tt3062096,A tear rolls from the corner of his eye.,A tear rolls from the corner of his eye.,['A tear rolls from the corner of his eye.']
6367,tt3062096,She climbs off him.,She climbs off him.,['She climbs off him.']
6368,tt3062096,Zobus sits up.,He sits up.,['He sits up.']
6369,tt3062096,He looks distant and bows his head.,He looks distant and bows his head.,"['He looks distant.', 'He bows his head.']"
6370,tt3062096,She leans on his shoulder.,She leans on his shoulder.,['She leans on his shoulder.']
6371,tt3062096,Siena was at the lecture watching Zobrist captivate another flashback.,He watches him captivate another flashback.,"['He watches him.', 'He captivates another flashback.']"
6372,tt3062096,"On a street, they hug each other tightly.","On a street, they hug each other tightly.",['They hug each other tightly.']
6373,tt3062096,Zobrist holds up an umbrella against the rain.,He holds up an umbrella against the rain.,"['He holds up an umbrella.', 'He holds it against the rain.']"
6374,tt3062096,He is grave-faced.,He is grave-faced.,['He is grave-faced.']
6375,tt3062096,He rests his brow against hers.,He rests his brow against hers.,['He rests his brow against hers.']
6376,tt3062096,Sienna smiles.,She smiles.,['She smiles.']
6377,tt3062096,A brown bag is on the ground by his feet.,A brown bag is on the ground by his feet.,"['A brown bag is on the ground.', 'The bag is by his feet.']"
6378,tt3062096,She gazes at him softly and kisses him.,She gazes at him softly and kisses him.,"['She gazes at him softly.', 'She kisses him.']"
6379,tt3062096,"Uneasy Langdon's eyes rove, Bouchard leans forward and points his gun at Langdon.","Uneasy his eyes rove, he leans forward and points his gun at him.","['Uneasy his eyes rove.', 'He leans forward and points his gun at him.']"
6380,tt3062096,He lets Bouchard drop off the stool he's sitting on.,He lets him drop off the stool he's sitting on.,"['He lets him drop off the stool.', 'He is sitting on the stool.']"
6381,tt3062096,He wipes the wound.,He wipes the wound.,['He wipes the wound.']
6382,tt3062096,Langdon reaches for his head.,He reaches for his head.,['He reaches for his head.']
6383,tt3062096,"Wearing white gloves, Sims cleans the blood from the back of Bouchard's neck.","Wearing white gloves, he cleans the blood from the back of her neck.","['He cleans the blood from the back of her neck.', 'Wearing white gloves.']"
6384,tt3062096,He shakes a can.,He shakes a can.,['He shakes a can.']
6385,tt3062096,A door is closed and locked.,A door is closed and locked.,"['A door is closed.', 'A door is locked.']"
6386,tt3062096,Sims knocks.,He knocks.,['He knocks.']
6387,tt3062096,Sims picks an iron bar up off the floor and feels it flake.,He picks an iron bar up off the floor and feels it flake.,"['He picks an iron bar up off the floor.', 'He feels it flake.']"
6388,tt3062096,Langdon shifts back in his seat and watches him nervously.,He shifts back in his seat and watches him nervously.,"['He shifts back in his seat.', 'He watches him nervously.']"
6389,tt3062096,He throws out his hand.,He throws out his hand.,['He throws out his hand.']
6390,tt3062096,He casually smiles and shrugs.,He casually smiles and shrugs.,"['He casually smiles.', 'He shrugs.']"
6391,tt3062096,He looks serious.,He looks serious.,['He looks serious.']
6392,tt3062096,Sim stands over Bouchard and raises the iron bar.,He stands over her and raises the iron bar.,"['He stands over her.', 'He raises the iron bar.']"
6393,tt3062096,He brings two heavy blows down on Bouchard's head and drops the iron bar.,He brings two heavy blows down on his head and drops the iron bar.,"['He brings two heavy blows down on his head.', 'He drops the iron bar.']"
6394,tt3062096,He straightens his cuff around his white glove.,He straightens his cuff around his white glove.,"['He straightens his cuff.', 'He straightens his cuff around his white glove.']"
6395,tt3062096,"Sims jerks backwards, grabs the student's arm and slams him against a wooden rail until he drops his knife.","He jerks backwards, grabs the student's arm and slams him against a wooden rail until he drops his knife.","['He jerks backwards.', ""He grabs the student's arm."", 'He slams him against a wooden rail.', 'He holds him until he drops his knife.']"
6396,tt3062096,The professor comes up behind Sims and stabs him in the stomach.,He comes up behind him and stabs him in the stomach.,"['He comes up behind him.', 'He stabs him in the stomach.']"
6397,tt3062096,Sims drops the student and pulls a stiletto blade hidden in his sleeve.,He drops him and pulls a stiletto blade hidden in his sleeve.,"['He drops him.', 'He pulls a stiletto blade hidden in his sleeve.']"
6398,tt3062096,He cuts the professor's wrist and he drops his knife.,He cuts his wrist and he drops his knife.,"['He cuts his wrist.', 'He drops his knife.']"
6399,tt3062096,Sims stabs the professor in the back of his neck.,He stabs him in the back of his neck.,['He stabs him in the back of his neck.']
6400,tt3062096,The student grabs the professor's knife.,He grabs his knife.,['He grabs his knife.']
6401,tt3062096,The student lunges and Sim stabs him in his shoulder and stomach.,He lunges and he stabs him in his shoulder and stomach.,"['He lunges.', 'He stabs him in his shoulder.', 'He stabs him in his stomach.']"
6402,tt3062096,Sim staggers after Sienna clutching his side.,He staggers after her clutching his side.,"['He staggers after her.', 'He clutches his side.']"
6403,tt3062096,The student rolls off the catwalk into the water and swims away.,He rolls off the catwalk into the water and swims away.,"['He rolls off the catwalk into the water.', 'He swims away.']"
6404,tt3062096,"Langdon heads along a walkway, shining his torch.","He heads along a walkway, shining his torch.","['He heads along a walkway.', 'He shines his torch.']"
6405,tt3062096,World Health Organization agents position the containment cube on a walkway.,They position the containment cube on a walkway.,"['They position the containment cube.', 'They position the containment cube on a walkway.']"
6406,tt3062096,"Having taken off her shoes, Sinsky jumps into the water.","Having taken off her shoes, she jumps into the water.",['She jumps into the water.']
6407,tt3062096,Tourists crowd on the stairs trying to get out.,They crowd on the stairs trying to get out.,"['They crowd on the stairs.', 'They try to get out.']"
6408,tt3062096,Sims looks dazed and clutches his wounded side.,He looks dazed and clutches his wounded side.,"['He looks dazed.', 'He clutches his wounded side.']"
6409,tt3062096,He drops his stiletto blade.,He drops his stiletto blade.,['He drops his stiletto blade.']
6410,tt3062096,He's suddenly stabbed in the back.,He's suddenly stabbed in the back.,"[""He's stabbed in the back.""]"
6411,tt3062096,"He turns and comes face to face with Siena, who stabs him again.","He turns and comes face to face with her, who stabs him again.","['He turns and comes face to face with her.', 'She stabs him again.']"
6412,tt3062096,Her knife goes into his heart.,Her knife goes into his heart.,['Her knife goes into his heart.']
6413,tt3062096,She lets him drop.,She lets him drop.,['She lets him drop.']
6414,tt3062096,Langdon sees Siena standing over Sims.,He sees her standing over him.,"['He sees her.', 'She is standing over him.']"
6415,tt3062096,He runs towards her.,He runs towards her.,['He runs towards her.']
6416,tt3062096,"A team in full body hazmat suits with breathing apparatus comes in, fast-reffleying tourists.","A team in full body hazmat suits with breathing apparatus comes in, fast-reffleying tourists.","['A team in full body hazmat suits with breathing apparatus comes in.', 'Fast-reffleying tourists.']"
6417,tt3062096,Sienna throws one of the small bombs into the water.,She throws one of the small bombs into the water.,['She throws one of the small bombs into the water.']
6418,tt3062096,It sinks to the bottom.,It sinks to the bottom.,['It sinks to the bottom.']
6419,tt3062096,Langdon runs up as Sienna throws the other bomb in the water and holds up the cell phone detonator.,He runs up as she throws the other bomb in the water and holds up the cell phone detonator.,"['He runs up.', 'She throws the other bomb in the water.', 'She holds up the cell phone detonator.']"
6420,tt3062096,The bag is inside the containment cube.,The bag is inside the containment cube.,['The bag is inside the containment cube.']
6421,tt3062096,She presses a button on the phone.,She presses a button on the phone.,['She presses a button on the phone.']
6422,tt3062096,The bombs remain intact.,The bombs remain intact.,['The bombs remain intact.']
6423,tt3062096,"The phone screen reads, no signal.","The phone screen reads, no signal.","['The phone screen reads, no signal.']"
6424,tt3062096,Sienna bolts and jumps into the water.,She bolts and jumps into the water.,"['She bolts.', 'She jumps into the water.']"
6425,tt3062096,Sinsky slides the bottom of the containment cube shut with the bag containing the virus inside.,He slides the bottom of the containment cube shut with the bag containing the virus inside.,"['He slides the bottom of the containment cube shut.', 'The bag containing the virus is inside.']"
6426,tt3062096,Crowds of people struggle to get out.,They struggle to get out.,['They struggle to get out.']
6427,tt3062096,Sienna finds one of the small bombs at the bottom of the cistern.,She finds one of the small bombs at the bottom of the cistern.,"['She finds one of the small bombs.', 'It is at the bottom of the cistern.']"
6428,tt3062096,She presses a button and detonates the bomb.,She presses a button and detonates the bomb.,"['She presses a button.', 'She detonates the bomb.']"
6429,tt3062096,"A golden explosion surges through the water, which rises and fills the air.","A golden explosion surges through the water, which rises and fills the air.","['A golden explosion surges through the water.', 'It rises and fills the air.']"
6430,tt3062096,Langdon is thrown off his feet.,He is thrown off his feet.,"['He is thrown.', 'He is thrown off his feet.']"
6431,tt3062096,The other bomb explodes in a flash of golden light.,The other bomb explodes in a flash of golden light.,['The other bomb explodes in a flash of golden light.']
6432,tt3062096,"A shockwave pulses through the system, and Sinsky ducks underwater.","A shockwave pulses through the system, and he ducks underwater.","['A shockwave pulses through the system.', 'He ducks underwater.']"
6433,tt3062096,Langdon twists and turns in the water.,He twists and turns in the water.,"['He twists in the water.', 'He turns in the water.']"
6434,tt3470600,He looks out a window and drops his mug.,He looks out a window and drops his mug.,"['He looks out a window.', 'He drops his mug.']"
6435,tt3470600,Animals crowd the sidewalk.,Animals crowd the sidewalk.,['Animals crowd the sidewalk.']
6436,tt3470600,Buster makes a call.,He makes a call.,['He makes a call.']
6437,tt3470600,A roving view shows the many animals lined up outside the theater.,A roving view shows the many animals lined up outside the theater.,['A roving view shows the many animals lined up outside the theater.']
6438,tt3470600,"In the packed lobby, Crawley uses a megaphone.","In the packed lobby, he uses a megaphone.",['He uses a megaphone.']
6439,tt3470600,Three Shrimp Audition.,They audition.,['They audition.']
6440,tt3470600,A pig dances in a sparkling tracksuit.,A pig dances in a sparkling tracksuit.,['A pig dances in a sparkling tracksuit.']
6441,tt3470600,Rosita hands out the piglets backpacks then leaves home with the flyer.,She hands out the piglets backpacks then leaves home with the flyer.,"['She hands out the piglets backpacks.', 'She then leaves home with the flyer.']"
6442,tt3470600,"At the theater, a timid sheep sings.","At the theater, a timid sheep sings.","['At the theater, a timid sheep sings.']"
6443,tt3470600,Red pandas perform.,Red pandas perform.,['Red pandas perform.']
6444,tt3470600,Turtles sing.,They sing.,['They sing.']
6445,tt3470600,The hippo sings.,He sings.,['He sings.']
6446,tt3470600,Rabbits perform.,They perform.,['They perform.']
6447,tt3470600,Lance and Ash play.,They play.,['They play.']
6448,tt3470600,Wind blows from their amplifiers.,Wind blows from their amplifiers.,['Wind blows from their amplifiers.']
6449,tt3470600,A llama tunes a guitar.,He tunes a guitar.,['He tunes a guitar.']
6450,tt3470600,"Mina accidentally lets the rope slip, but catches it.","He accidentally lets the rope slip, but catches it.","['He accidentally lets the rope slip.', 'He catches it.']"
6451,tt3470600,Colorful flowing squid makes starburst formations in the large tank behind him.,Colorful flowing squid makes starburst formations in the large tank behind him.,"['Colorful flowing squid makes starburst formations.', 'It is in the large tank behind him.']"
6452,tt3470600,Nana stares in wonder.,She stares in wonder.,['She stares in wonder.']
6453,tt3470600,"As Buster walks, the squid dance under him.","As he walks, the squid dance under him.","['He walks.', 'The squid dance under him.']"
6454,tt3470600,The bear smashes it with a bat.,He smashes it with a bat.,['He smashes it with a bat.']
6455,tt3470600,Mike spots a rug.,He spots a rug.,['He spots a rug.']
6456,tt3470600,He finds a watch.,He finds a watch.,['He finds a watch.']
6457,tt3470600,Cracks form in the glass and the squid flash from blue to pink.,Cracks form in the glass and they flash from blue to pink.,"['Cracks form in the glass.', 'They flash from blue to pink.']"
6458,tt3470600,The others notice.,The others notice.,['The others notice.']
6459,tt3470600,Water sprays from the cracking tank.,Water sprays from the cracking tank.,"['Water sprays from the tank.', 'The tank is cracking.']"
6460,tt3470600,The tank breaks and floods the theater.,The tank breaks and floods the theater.,"['The tank breaks.', 'The theater floods.']"
6461,tt3470600,The wave carries Mina to the lobby ticket booth.,The wave carries her to the lobby ticket booth.,['The wave carries her to the lobby ticket booth.']
6462,tt3470600,She blocks the water from draining.,She blocks the water from draining.,['She blocks the water from draining.']
6463,tt3470600,Pipes burst and a torrent of water fills the rehearsal spaces.,A torrent of water fills the rehearsal spaces.,['A torrent of water fills the rehearsal spaces.']
6464,tt3470600,"Johnny holds onto a theater seat, but the water washes him away.","He holds onto a theater seat, but the water washes him away.","['He holds onto a theater seat.', 'The water washes him away.']"
6465,tt3470600,The bears knock out support poles and a balcony crumbles.,The bears knock out support poles and a balcony crumbles.,"['The bears knock out support poles.', 'A balcony crumbles.']"
6466,tt3470600,Buster scrambles to climb out of the water and up the fallen balcony.,He scrambles to climb out of the water and up the fallen balcony.,"['He scrambles to climb out of the water.', 'He scrambles to climb up the fallen balcony.']"
6467,tt3470600,Debris falls around him.,Debris falls around him.,['Debris falls around him.']
6468,tt3470600,Water splashes him.,Water splashes him.,['Water splashes him.']
6469,tt3470600,Buster jumps onto the crocodile's car.,He jumps onto the crocodile's car.,"[""He jumps onto the crocodile's car.""]"
6470,tt3470600,"Wearing a speedo and drenched in soapy water, he waves his arms and legs on the windshield.","Wearing a speedo and drenched in soapy water, he waves his arms and legs on the windshield.","['Wearing a speedo and drenched in soapy water, he waves his arms.', 'He waves his legs on the windshield.']"
6471,tt3470600,"Eddie stares, then sadly gets back into his own car.","He stares, then sadly gets back into his own car.","['He stares.', 'Sadly, he gets back into his own car.']"
6472,tt3470600,Buster moves faster.,He moves faster.,['He moves faster.']
6473,tt3470600,"As the customer drives away, Buster tumbles off the car.","As the customer drives away, he tumbles off the car.","['As the customer drives away.', 'He tumbles off the car.']"
6474,tt3470600,Eddie leans over his friend.,He leans over his friend.,['He leans over his friend.']
6475,tt3470600,Buster smiles.,He smiles.,['He smiles.']
6476,tt3470600,Water splashes him.,Water splashes him.,['Water splashes him.']
6477,tt3470600,"Later, Eddie dries cars with his wooly body, while Buster adds soap.","Later, he dries cars with his wooly body, while he adds soap.","['He dries cars with his wooly body.', 'He adds soap.']"
6478,tt3470600,Buster slides across a sunroof using swimming motions.,He slides across a sunroof using swimming motions.,"['He slides across a sunroof.', 'He uses swimming motions.']"
6479,tt3470600,Crawley splashes water with the bucket.,He splashes water with the bucket.,['He splashes water with the bucket.']
6480,tt3470600,The friends wash and dry several cars.,They wash and dry several cars.,"['They wash several cars.', 'They dry several cars.']"
6481,tt3470600,"Now, Buster cleans a dirty spot on a windshield.","Now, he cleans a dirty spot on a windshield.",['He cleans a dirty spot on a windshield.']
6482,tt3470600,He stops cleaning and slides off the car.,He stops cleaning and slides off the car.,"['He stops cleaning.', 'He slides off the car.']"
6483,tt3470600,Buster approaches the ruins.,He approaches the ruins.,['He approaches the ruins.']
6484,tt3470600,Mina spots Buster and takes off her headphones.,She spots him and takes off her headphones.,"['She spots him.', 'She takes off her headphones.']"
6485,tt3470600,Lights flash over Johnny as he plays in Bob's head.,Lights flash over him as he plays in his head.,"['Lights flash over him.', 'He plays in his head.']"
6486,tt3470600,"His smile fading, Johnny's dad faces his barred window.","His smile fading, he faces his barred window.","['His smile fades.', 'He faces his barred window.']"
6487,tt3470600,He looks out at distant lights from the theater.,He looks out at distant lights from the theater.,['He looks out at distant lights from the theater.']
6488,tt3470600,He tugs the bars.,He tugs the bars.,['He tugs the bars.']
6489,tt3470600,Officers rush over.,They rush over.,['They rush over.']
6490,tt3470600,Johnny's dad rips the wall down and leaps to the street below.,He rips the wall down and leaps to the street below.,"['He rips the wall down.', 'He leaps to the street below.']"
