cmd_filename,imdbid,movie,movie_title,shot_list
2014/ViRs8qaB5YQ,tt1602098,2979,Albert Nobbs,"[(0.01, 2.2840000000000003), (2.304, 8.416), (8.436, 9.458), (9.478, 11.043000000000001), (11.063, 14.839), (14.859, 17.258), (17.278000000000002, 30.564), (30.584000000000003, 35.903), (35.922999999999995, 47.958000000000006), (47.978, 51.42), (51.44, 63.933), (63.952999999999996, 70.148), (70.168, 80.618), (80.638, 85.957), (85.977, 90.42), (90.44000000000001, 92.422), (92.44200000000001, 100.764), (100.784, 104.93499999999999), (104.955, 109.899), (109.91900000000001, 112.193), (112.21300000000001, 120.535), (120.555, 122.996), (123.016, 123.997), (124.01700000000001, 126.041), (126.061, 127.62599999999999), (127.646, 132.882), (132.902, 135.05100000000002)]"
2014/8ypUiGzOsOs,tt1602098,2979,Albert Nobbs,"[(0.01, 9.333), (9.353, 11.669), (11.689, 14.297), (14.317, 24.558), (24.578000000000003, 28.436999999999998), (28.457, 33.734), (33.754, 38.239000000000004), (38.259, 42.327000000000005), (42.347, 49.71), (49.73, 52.629000000000005), (52.649, 64.35), (64.37, 67.979), (67.99900000000001, 74.61099999999999), (74.631, 76.905), (76.92500000000001, 85.91499999999999), (85.935, 89.419), (89.43900000000001, 93.631), (93.65100000000001, 97.38499999999999), (97.405, 104.85199999999999), (104.872, 110.56599999999999), (110.586, 115.071), (115.09100000000001, 121.86999999999999), (121.89, 125.332), (125.352, 129.37800000000001), (129.398, 133.048)]"
2014/Chy1Cu5WOgc,tt1602098,2979,Albert Nobbs,"[(0.01, 7.415), (7.435, 10.042), (10.062, 23.389999999999997), (23.41, 27.186), (27.206000000000003, 32.108000000000004), (32.128, 35.862), (35.882, 54.131), (54.150999999999996, 61.097), (61.117, 79.241), (79.26100000000001, 81.66), (81.68, 85.414), (85.43400000000001, 93.46499999999999), (93.485, 98.22), (98.24000000000001, 100.597), (100.617, 116.07199999999999), (116.092, 119.90899999999999), (119.929, 128.419), (128.439, 130.75400000000002), (130.774, 149.107), (149.12699999999998, 153.07000000000002), (153.09, 200.036)]"
2014/OCDouPR9v9E,tt1602098,2979,Albert Nobbs,"[(0.01, 6.08), (6.1, 30.104999999999997), (30.125, 61.055)]"
2014/1q15xQhI6Lg,tt1602098,2979,Albert Nobbs,"[(0.01, 6.247), (6.2669999999999995, 9.125), (9.145, 15.298), (15.318, 25.808999999999997), (25.829, 30.147), (30.167, 37.822), (37.842, 45.330000000000005), (45.35, 48.208000000000006), (48.228, 51.003), (51.022999999999996, 55.841), (55.861, 64.309), (64.32900000000001, 88.58399999999999), (88.604, 92.505), (92.525, 103.934), (103.95400000000001, 117.198), (117.218, 125.03999999999999)]"
2014/yfYKkvq5dow,tt1602098,2979,Albert Nobbs,"[(0.01, 19.468999999999998), (19.489, 23.682), (23.702, 33.15), (33.169999999999995, 43.787), (43.806999999999995, 47.499), (47.519, 54.298), (54.318, 55.799), (55.818999999999996, 58.010000000000005), (58.03, 59.428000000000004), (59.448, 61.43), (61.449999999999996, 63.933), (63.952999999999996, 67.854), (67.87400000000001, 70.815), (70.83500000000001, 73.276), (73.296, 77.23899999999999), (77.259, 80.24199999999999), (80.262, 82.077), (82.09700000000001, 86.499), (86.519, 88.167), (88.18700000000001, 90.58699999999999), (90.607, 93.381), (93.40100000000001, 95.717), (95.73700000000001, 97.17699999999999), (97.197, 99.34599999999999), (99.366, 102.80799999999999), (102.828, 104.059)]"
2014/7m3Mv9f_P1U,tt1602098,2979,Albert Nobbs,"[(0.01, 19.468999999999998), (19.489, 25.642), (25.662000000000003, 31.439999999999998), (31.46, 33.067), (33.086999999999996, 39.991), (40.010999999999996, 43.036), (43.056, 46.164), (46.184, 52.254000000000005), (52.274, 60.263000000000005), (60.283, 63.683), (63.702999999999996, 127.042)]"
2014/pnzYOL2o_To,tt1602098,2979,Albert Nobbs,"[(0.01, 5.704000000000001), (5.724, 29.104), (29.124000000000002, 42.827000000000005), (42.847, 52.421), (52.440999999999995, 55.132000000000005), (55.152, 58.803000000000004), (58.823, 66.31099999999999), (66.331, 69.648), (69.668, 77.698), (77.718, 81.785), (81.805, 85.20599999999999), (85.226, 92.255), (92.275, 94.17399999999999), (94.194, 100.01299999999999), (100.033, 101.68199999999999), (101.702, 106.562), (106.58200000000001, 112.235), (112.25500000000001, 121.369), (121.38900000000001, 127.08399999999999), (127.104, 133.048)]"
2014/cGgPJKE_jSs,tt1655420,15737,My Week with Marilyn,"[(0.01, 25.182), (25.202, 28.644), (28.664, 31.979999999999997), (32.0, 41.073), (41.092999999999996, 47.287), (47.306999999999995, 51.25), (51.269999999999996, 54.211), (54.230999999999995, 59.925000000000004), (59.945, 62.469), (62.489, 64.30399999999999), (64.324, 66.723), (66.74300000000001, 69.017), (69.037, 71.01899999999999), (71.039, 72.771), (72.79100000000001, 76.89999999999999), (76.92, 79.27799999999999), (79.298, 80.696), (80.71600000000001, 86.827), (86.84700000000001, 88.36999999999999), (88.39, 89.663), (89.683, 91.832), (91.852, 93.83399999999999), (93.854, 95.04299999999999)]"
2014/MoJqPqmjxUM,tt1655420,15737,My Week with Marilyn,"[(0.01, 0.741), (0.761, 1.45), (1.47, 2.451), (2.4709999999999996, 3.9939999999999998), (4.013999999999999, 5.037), (5.0569999999999995, 6.288), (6.308, 8.165000000000001), (8.185, 9.416), (9.436, 10.042), (10.062, 12.502), (12.522, 13.212), (13.232, 15.005), (15.025, 17.590999999999998), (17.611, 19.718), (19.738000000000003, 21.345), (21.365000000000002, 22.804), (22.824, 24.096999999999998), (24.117, 25.557), (25.577, 26.767), (26.787000000000003, 27.601), (27.621000000000002, 28.142999999999997), (28.163, 29.061), (29.081000000000003, 29.686), (29.706000000000003, 32.189), (32.208999999999996, 32.773), (32.793, 35.567), (35.586999999999996, 37.277), (37.297, 38.737), (38.757, 39.738), (39.757999999999996, 47.829), (47.849, 48.830000000000005), (48.85, 49.414), (49.434, 55.671), (55.690999999999995, 57.339), (57.358999999999995, 58.715), (58.735, 59.633), (59.653, 60.509), (60.528999999999996, 61.426), (61.446, 61.969), (61.989, 63.637), (63.657, 64.47099999999999), (64.491, 65.847), (65.867, 68.01599999999999), (68.036, 70.93599999999999), (70.956, 72.97999999999999), (73.0, 74.731), (74.751, 77.109), (77.129, 80.237), (80.257, 81.113), (81.13300000000001, 83.407), (83.427, 83.949), (83.96900000000001, 84.574), (84.59400000000001, 85.40899999999999), (85.429, 86.66), (86.68, 88.74499999999999), (88.765, 90.83099999999999), (90.851, 94.45899999999999), (94.479, 95.335), (95.355, 96.628), (96.64800000000001, 98.297), (98.31700000000001, 98.922), (98.94200000000001, 99.589), (99.60900000000001, 100.88199999999999), (100.902, 102.71799999999999), (102.738, 103.719), (103.739, 104.886), (104.906, 105.72099999999999), (105.741, 106.30499999999999), (106.325, 107.931), (107.95100000000001, 109.34899999999999), (109.369, 111.018), (111.03800000000001, 114.43799999999999), (114.458, 115.439), (115.459, 116.106), (116.126, 117.94099999999999), (117.961, 121.02799999999999)]"
2014/aJY0vUsHL9Y,tt1655420,15737,My Week with Marilyn,"[(0.01, 1.325), (1.345, 2.367), (2.3869999999999996, 6.121), (6.141, 9.75), (9.77, 12.377), (12.397, 14.838000000000001), (14.858, 17.174), (17.194000000000003, 19.884999999999998), (19.905, 25.432), (25.452, 26.599999999999998), (26.62, 27.935), (27.955000000000002, 30.52), (30.540000000000003, 33.106), (33.126, 35.067), (35.086999999999996, 37.402), (37.422, 39.363), (39.382999999999996, 41.031), (41.050999999999995, 42.783), (42.803, 44.701), (44.721, 47.454), (47.474, 48.538000000000004), (48.558, 50.082), (50.102, 51.291000000000004), (51.311, 54.002), (54.022, 54.92), (54.94, 56.004000000000005), (56.024, 57.047000000000004), (57.067, 59.424), (59.443999999999996, 60.968), (60.988, 65.556), (65.57600000000001, 67.34899999999999), (67.369, 70.018), (70.03800000000001, 72.604), (72.62400000000001, 74.898), (74.918, 76.85799999999999), (76.878, 79.90299999999999), (79.923, 80.612), (80.632, 81.196), (81.21600000000001, 81.78), (81.80000000000001, 82.44699999999999), (82.467, 93.458), (93.47800000000001, 96.795), (96.81500000000001, 98.005), (98.025, 102.676), (102.69600000000001, 103.67699999999999), (103.697, 104.636), (104.656, 107.472), (107.492, 109.80799999999999), (109.828, 111.68499999999999), (111.705, 114.187), (114.20700000000001, 117.69099999999999), (117.711, 120.027), (120.04700000000001, 122.779), (122.799, 125.699), (125.71900000000001, 127.03399999999999)]"
2014/MRTCRVf4ppc,tt1655420,15737,My Week with Marilyn,"[(0.01, 13.503), (13.523, 14.796000000000001), (14.816, 18.008), (18.028000000000002, 22.011999999999997), (22.032, 23.387999999999998), (23.408, 24.555999999999997), (24.576, 26.767), (26.787000000000003, 28.936), (28.956000000000003, 32.522), (32.541999999999994, 38.82), (38.839999999999996, 40.447), (40.467, 46.036), (46.056, 48.163000000000004), (48.183, 52.584), (52.604, 55.796), (55.815999999999995, 59.508), (59.528, 61.051), (61.071, 67.59899999999999), (67.619, 69.559), (69.57900000000001, 75.774), (75.79400000000001, 77.776), (77.796, 80.862), (80.882, 85.993), (86.013, 92.499), (92.519, 95.294), (95.31400000000001, 98.755), (98.775, 102.092), (102.11200000000001, 111.601), (111.62100000000001, 116.857), (116.87700000000001, 124.40599999999999), (124.426, 127.19999999999999), (127.22, 128.035)]"
2014/Lf1ORGBLKtc,tt1655420,15737,My Week with Marilyn,"[(0.01, 4.0360000000000005), (4.056, 7.331), (7.351, 9.625), (9.645, 13.629), (13.649, 17.049), (17.069000000000003, 21.302999999999997), (21.323, 23.805), (23.825000000000003, 26.599999999999998), (26.62, 30.27), (30.290000000000003, 34.024), (34.044, 37.527), (37.547, 38.987), (39.007, 46.745000000000005), (46.765, 49.456), (49.476, 50.499), (50.519, 52.542), (52.562, 60.634), (60.653999999999996, 66.556), (66.57600000000001, 69.768), (69.78800000000001, 74.02199999999999), (74.042, 77.651), (77.671, 79.82), (79.84, 83.323), (83.343, 89.204), (89.224, 91.24799999999999), (91.268, 95.377), (95.397, 97.838), (97.858, 100.67399999999999), (100.694, 101.842), (101.86200000000001, 104.803), (104.82300000000001, 106.92999999999999), (106.95, 108.056)]"
2014/cErG8_neSa4,tt1655420,15737,My Week with Marilyn,"[(0.01, 1.7), (1.72, 3.4930000000000003), (3.513, 20.552), (20.572000000000003, 27.517), (27.537000000000003, 30.102999999999998), (30.123, 32.189), (32.208999999999996, 34.9), (34.919999999999995, 37.569), (37.589, 39.905), (39.925, 42.574000000000005), (42.594, 47.955000000000005), (47.975, 67.80799999999999), (67.828, 70.89399999999999), (70.914, 74.231), (74.251, 77.067), (77.087, 84.449), (84.46900000000001, 89.329), (89.349, 92.666), (92.686, 94.41799999999999), (94.438, 98.13), (98.15, 103.38499999999999), (103.405, 108.84899999999999), (108.869, 111.101), (111.12100000000001, 113.937), (113.95700000000001, 117.69099999999999), (117.711, 121.02799999999999)]"
2014/nfoIqJWYqX4,tt1655420,15737,My Week with Marilyn,"[(0.01, 6.163), (6.183, 11.96), (11.98, 18.926), (18.946, 22.471), (22.491000000000003, 32.314), (32.333999999999996, 39.404), (39.424, 41.99), (42.01, 47.788000000000004), (47.808, 51.5), (51.519999999999996, 54.461), (54.480999999999995, 59.216), (59.236, 61.551), (61.571, 64.92999999999999), (64.95, 68.85), (68.87, 75.732), (75.75200000000001, 79.23599999999999), (79.256, 82.28099999999999), (82.301, 91.62299999999999), (91.643, 96.878), (96.89800000000001, 100.79899999999999), (100.819, 104.219), (104.239, 114.56299999999999), (114.583, 120.402), (120.42200000000001, 122.612), (122.632, 130.037)]"
2014/tANIXMqv77U,tt1655420,15737,My Week with Marilyn,"[(0.01, 3.952), (3.9719999999999995, 7.08), (7.1, 10.918000000000001), (10.938, 15.839), (15.859, 19.551), (19.571, 25.599), (25.619000000000003, 31.897), (31.917, 37.277), (37.297, 41.323), (41.342999999999996, 44.326), (44.346, 46.787), (46.806999999999995, 56.088), (56.108, 60.175000000000004), (60.195, 62.761), (62.781, 74.273), (74.293, 87.494), (87.51400000000001, 96.67), (96.69000000000001, 103.42699999999999), (103.447, 105.137), (105.15700000000001, 107.889), (107.909, 112.64399999999999), (112.664, 116.857), (116.87700000000001, 175.04000000000002)]"
2017/GZxal1kvCfY,tt1655460,8684,Wanderlust,"[(0.01, 2.576), (2.5959999999999996, 4.745), (4.765, 10.876), (10.895999999999999, 15.672), (15.692, 17.256999999999998), (17.277, 19.426), (19.446, 22.804), (22.824, 26.266), (26.286, 28.601999999999997), (28.622, 30.895999999999997), (30.916, 32.022), (32.041999999999994, 35.15), (35.169999999999995, 40.197), (40.217, 42.032000000000004), (42.052, 43.659), (43.678999999999995, 45.827000000000005), (45.847, 50.457), (50.477, 53.835), (53.855, 55.545), (55.565, 57.172000000000004), (57.192, 60.509), (60.528999999999996, 61.885000000000005), (61.905, 65.472), (65.492, 67.59899999999999), (67.619, 69.93499999999999), (69.955, 71.853), (71.873, 74.02199999999999), (74.042, 79.987), (80.007, 81.655), (81.67500000000001, 83.24), (83.26, 86.326), (86.346, 89.788), (89.808, 92.582), (92.602, 94.25099999999999), (94.271, 95.669), (95.68900000000001, 99.923), (99.94300000000001, 101.8), (101.82000000000001, 102.759), (102.77900000000001, 105.053)]"
2017/3k7E9zkTPLA,tt1655460,8684,Wanderlust,"[(0.01, 2.701), (2.7209999999999996, 9.666), (9.686, 13.295), (13.315, 15.505), (15.525, 16.881999999999998), (16.902, 18.883999999999997), (18.904, 22.679), (22.699, 25.389999999999997), (25.41, 28.936), (28.956000000000003, 30.686999999999998), (30.707, 31.688), (31.708000000000002, 33.523), (33.543, 35.15), (35.169999999999995, 37.653), (37.672999999999995, 40.03), (40.05, 41.74), (41.76, 45.827000000000005), (45.847, 47.871), (47.891, 54.503), (54.522999999999996, 58.799), (58.818999999999996, 63.303000000000004), (63.323, 67.76599999999999), (67.786, 89.246), (89.266, 92.291), (92.311, 99.006), (99.02600000000001, 100.92399999999999), (100.944, 111.184), (111.20400000000001, 112.39399999999999), (112.414, 113.395), (113.415, 116.231), (116.251, 117.44099999999999), (117.461, 118.817), (118.837, 120.73599999999999), (120.756, 129.077), (129.09699999999998, 132.58100000000002), (132.601, 139.25400000000002), (139.274, 139.79600000000002), (139.816, 140.672), (140.69199999999998, 141.631), (141.65099999999998, 143.592), (143.612, 150.93200000000002), (150.952, 156.02100000000002)]"
2017/cTQRH6MPV3A,tt1655460,8684,Wanderlust,"[(0.01, 2.91), (2.9299999999999997, 4.912), (4.9319999999999995, 6.246), (6.266, 13.67), (13.69, 15.672), (15.692, 19.092), (19.112000000000002, 20.927999999999997), (20.948, 23.764), (23.784000000000002, 25.807), (25.827, 27.726), (27.746000000000002, 29.436), (29.456000000000003, 32.689), (32.708999999999996, 33.982), (34.001999999999995, 35.817), (35.836999999999996, 39.196000000000005), (39.216, 42.074000000000005), (42.094, 44.242000000000004), (44.262, 45.786), (45.806, 47.245000000000005), (47.265, 52.96), (52.98, 54.461), (54.480999999999995, 56.546), (56.565999999999995, 62.594), (62.614, 70.143), (70.16300000000001, 72.312), (72.33200000000001, 77.27499999999999), (77.295, 82.823), (82.843, 84.282), (84.302, 87.202), (87.22200000000001, 90.08), (90.10000000000001, 92.28999999999999), (92.31, 94.20899999999999), (94.229, 96.086), (96.10600000000001, 99.256), (99.27600000000001, 100.58999999999999), (100.61, 105.97099999999999), (105.991, 107.597), (107.617, 108.306), (108.32600000000001, 112.018)]"
2017/PAw7vAf6HMg,tt1655460,8684,Wanderlust,"[(0.01, 5.829000000000001), (5.849, 8.290000000000001), (8.31, 12.961), (12.981, 14.671000000000001), (14.691, 16.005999999999997), (16.026, 17.131999999999998), (17.152, 21.886999999999997), (21.907, 26.224999999999998), (26.245, 27.851), (27.871000000000002, 30.479), (30.499000000000002, 32.064), (32.083999999999996, 33.774), (33.794, 37.277), (37.297, 52.125), (52.144999999999996, 54.002), (54.022, 55.671), (55.690999999999995, 62.719), (62.739, 65.639), (65.659, 69.476), (69.49600000000001, 71.478), (71.498, 72.479), (72.49900000000001, 73.72999999999999), (73.75, 80.654), (80.674, 81.98899999999999), (82.009, 84.449), (84.46900000000001, 88.704), (88.724, 90.455), (90.47500000000001, 92.124), (92.144, 98.922), (98.94200000000001, 100.54899999999999), (100.569, 104.05199999999999)]"
2017/MAi6B_AFhH8,tt1655460,8684,Wanderlust,"[(0.01, 2.701), (2.7209999999999996, 5.579000000000001), (5.599, 7.331), (7.351, 9.958), (9.978, 12.628), (12.648, 14.504), (14.524, 16.548), (16.568, 17.965999999999998), (17.986, 19.258999999999997), (19.279, 20.636), (20.656000000000002, 22.054), (22.074, 23.721999999999998), (23.742, 27.017), (27.037000000000003, 29.811), (29.831000000000003, 31.688), (31.708000000000002, 32.773), (32.793, 35.317), (35.336999999999996, 37.194), (37.214, 44.076), (44.096, 47.204), (47.224, 49.289), (49.309, 51.833000000000006), (51.853, 53.001000000000005), (53.021, 56.672000000000004), (56.692, 61.343), (61.363, 63.22), (63.239999999999995, 65.01299999999999), (65.033, 70.51899999999999), (70.539, 72.312), (72.33200000000001, 74.731), (74.751, 76.817), (76.837, 79.987), (80.007, 81.029), (81.049, 82.698), (82.718, 84.491), (84.51100000000001, 86.535), (86.555, 89.246), (89.266, 90.289), (90.30900000000001, 91.45599999999999), (91.476, 93.917), (93.93700000000001, 101.842), (101.86200000000001, 103.21799999999999), (103.238, 105.053)]"
2017/DaDZptGm6nI,tt1655460,8684,Wanderlust,"[(0.01, 3.41), (3.4299999999999997, 7.08), (7.1, 16.881999999999998), (16.902, 20.009999999999998), (20.03, 22.179), (22.199, 23.055), (23.075000000000003, 25.057), (25.077, 26.308), (26.328000000000003, 27.976), (27.996000000000002, 29.77), (29.790000000000003, 33.106), (33.126, 35.108000000000004), (35.128, 36.568000000000005), (36.588, 37.778), (37.797999999999995, 42.491), (42.510999999999996, 44.993), (45.013, 46.078), (46.098, 47.162), (47.181999999999995, 48.664), (48.684, 49.957), (49.977, 51.375), (51.394999999999996, 52.709), (52.729, 54.836), (54.855999999999995, 56.88), (56.9, 58.674), (58.693999999999996, 59.466), (59.486, 60.842), (60.861999999999995, 61.885000000000005), (61.905, 63.22), (63.239999999999995, 68.14099999999999), (68.161, 69.893), (69.91300000000001, 71.18599999999999), (71.206, 72.562), (72.58200000000001, 73.10499999999999), (73.125, 73.814), (73.834, 75.315), (75.33500000000001, 77.02499999999999), (77.045, 82.53099999999999), (82.551, 84.032), (84.052, 86.201), (86.221, 89.246), (89.266, 90.455), (90.47500000000001, 92.833), (92.85300000000001, 96.545), (96.56500000000001, 97.713), (97.733, 99.256), (99.27600000000001, 101.04899999999999), (101.069, 101.717), (101.73700000000001, 105.387), (105.40700000000001, 106.92999999999999), (106.95, 108.55699999999999), (108.577, 111.101), (111.12100000000001, 113.77), (113.79, 120.527), (120.54700000000001, 124.65599999999999), (124.676, 128.827), (128.84699999999998, 130.037), (130.057, 131.747), (131.767, 133.20600000000002), (133.226, 137.669), (137.689, 139.58800000000002), (139.608, 141.089), (141.10899999999998, 142.507), (142.527, 144.71800000000002), (144.738, 149.139), (149.159, 150.43200000000002), (150.452, 152.142), (152.16199999999998, 155.354), (155.374, 159.608), (159.628, 163.904), (163.92399999999998, 166.323), (166.343, 170.327), (170.34699999999998, 172.329), (172.349, 174.247), (174.267, 180.75400000000002), (180.774, 182.672), (182.69199999999998, 188.97), (188.98999999999998, 191.89000000000001), (191.91, 192.89100000000002), (192.911, 194.017), (194.03699999999998, 195.018)]"
2017/Kei4Jlhhz-Q,tt1655460,8684,Wanderlust,"[(0.01, 1.4909999999999999), (1.511, 3.869), (3.889, 7.497), (7.5169999999999995, 9.666), (9.686, 12.127), (12.147, 14.755), (14.775, 15.714), (15.734, 17.215999999999998), (17.236, 18.758999999999997), (18.779, 19.884999999999998), (19.905, 21.177999999999997), (21.198, 22.429), (22.449, 24.473), (24.493000000000002, 26.516), (26.536, 28.769), (28.789, 29.561), (29.581000000000003, 31.438), (31.458000000000002, 32.648), (32.668, 34.233000000000004), (34.253, 35.192), (35.211999999999996, 37.319), (37.339, 37.903), (37.922999999999995, 38.487), (38.507, 39.529), (39.549, 40.364000000000004), (40.384, 41.615), (41.635, 43.158), (43.178, 43.7), (43.72, 44.660000000000004), (44.68, 49.039), (49.059, 50.916000000000004), (50.936, 51.708000000000006), (51.728, 52.668), (52.687999999999995, 53.252), (53.272, 53.961), (53.980999999999995, 54.795), (54.815, 57.005), (57.025, 60.926), (60.946, 65.264), (65.284, 66.556), (66.57600000000001, 67.43199999999999), (67.452, 69.643), (69.66300000000001, 70.72699999999999), (70.747, 72.93799999999999), (72.958, 82.44699999999999), (82.467, 83.03099999999999), (83.051, 83.782), (83.802, 89.538), (89.558, 92.541), (92.561, 96.044), (96.06400000000001, 97.713), (97.733, 105.30399999999999), (105.324, 108.265), (108.28500000000001, 108.97399999999999), (108.994, 110.475), (110.495, 111.143), (111.16300000000001, 115.02199999999999), (115.042, 116.315), (116.33500000000001, 119.568), (119.58800000000001, 120.068)]"
2017/pbv02n_zKvo,tt1655460,8684,Wanderlust,"[(0.01, 2.326), (2.3459999999999996, 3.785), (3.8049999999999997, 6.038), (6.058, 8.123), (8.142999999999999, 9.416), (9.436, 11.293000000000001), (11.313, 20.343999999999998), (20.364, 25.891), (25.911, 29.686), (29.706000000000003, 31.897), (31.917, 34.733000000000004), (34.753, 43.909), (43.928999999999995, 45.077000000000005), (45.097, 48.163000000000004), (48.183, 52.084), (52.104, 53.752), (53.772, 55.837), (55.857, 58.799), (58.818999999999996, 62.344), (62.364, 65.639), (65.659, 68.559), (68.57900000000001, 72.521), (72.54100000000001, 74.731), (74.751, 78.652), (78.67200000000001, 79.945), (79.965, 82.155), (82.17500000000001, 83.198), (83.218, 95.711), (95.73100000000001, 97.17), (97.19000000000001, 107.472), (107.492, 111.43499999999999), (111.455, 115.35499999999999), (115.375, 123.655), (123.67500000000001, 128.493), (128.51299999999998, 133.04000000000002)]"
2017/hIHC635Q9dc,tt1655460,8684,Wanderlust,"[(0.01, 3.785), (3.8049999999999997, 4.953), (4.973, 6.371), (6.391, 8.707), (8.727, 11.084), (11.104, 13.253), (13.273, 15.255), (15.275, 16.924), (16.944000000000003, 18.174999999999997), (18.195, 23.096), (23.116000000000003, 25.974), (25.994000000000003, 30.395), (30.415000000000003, 32.773), (32.793, 35.776), (35.796, 38.695), (38.714999999999996, 40.697), (40.717, 42.032000000000004), (42.052, 43.7), (43.72, 44.451), (44.471, 46.161), (46.181, 48.497), (48.516999999999996, 50.874), (50.894, 55.42), (55.44, 56.505), (56.525, 57.714), (57.733999999999995, 59.258), (59.278, 65.30499999999999), (65.325, 70.81099999999999), (70.831, 72.771), (72.79100000000001, 77.651), (77.671, 81.405), (81.42500000000001, 82.99), (83.01, 84.94999999999999), (84.97, 86.451), (86.471, 87.911), (87.93100000000001, 89.788), (89.808, 94.167), (94.18700000000001, 96.42), (96.44000000000001, 98.88), (98.9, 102.092), (102.11200000000001, 105.47), (105.49000000000001, 106.22099999999999), (106.241, 110.934), (110.95400000000001, 112.22699999999999), (112.247, 115.10499999999999), (115.125, 116.314), (116.334, 119.693), (119.71300000000001, 128.118), (128.13799999999998, 137.961), (137.981, 140.839), (140.85899999999998, 143.049)]"
2017/aazXc06Oycs,tt1655460,8684,Wanderlust,"[(0.01, 2.6180000000000003), (2.638, 4.953), (4.973, 7.789000000000001), (7.809, 9.958), (9.978, 11.585), (11.605, 14.963000000000001), (14.983, 19.051), (19.071, 20.968999999999998), (20.989, 24.848), (24.868000000000002, 26.141), (26.161, 27.308999999999997), (27.329, 28.769), (28.789, 33.607), (33.626999999999995, 37.527), (37.547, 39.112), (39.132, 40.489000000000004), (40.509, 42.157000000000004), (42.177, 43.242000000000004), (43.262, 51.708000000000006), (51.728, 52.834), (52.854, 57.172000000000004), (57.192, 58.966), (58.986, 63.303000000000004), (63.323, 66.181), (66.20100000000001, 71.103), (71.123, 72.396), (72.41600000000001, 76.52499999999999), (76.545, 77.609), (77.629, 79.23599999999999), (79.256, 80.696), (80.71600000000001, 83.782), (83.802, 84.449), (84.46900000000001, 86.326), (86.346, 87.411), (87.43100000000001, 89.454), (89.474, 90.414), (90.43400000000001, 92.749), (92.769, 93.458), (93.47800000000001, 94.87599999999999), (94.896, 95.836), (95.85600000000001, 96.96199999999999), (96.982, 98.755), (98.775, 101.04899999999999), (101.069, 102.759), (102.77900000000001, 105.637), (105.65700000000001, 106.88799999999999), (106.908, 110.392), (110.412, 111.43499999999999), (111.455, 113.353), (113.373, 115.439), (115.459, 119.192), (119.212, 120.277), (120.29700000000001, 121.695), (121.715, 122.487), (122.507, 123.44699999999999), (123.467, 124.19699999999999), (124.217, 125.49), (125.51, 126.783), (126.80300000000001, 128.243), (128.26299999999998, 130.203), (130.22299999999998, 150.55700000000002), (150.577, 153.018)]"
2014/XX8y_mQIewU,tt1764234,5330,Killing Them Softly,"[(0.01, 4.119), (4.138999999999999, 12.92), (12.94, 21.677999999999997), (21.698, 23.639), (23.659000000000002, 29.477999999999998), (29.498, 33.982), (34.001999999999995, 37.402), (37.422, 42.532000000000004), (42.552, 50.582), (50.602, 56.838), (56.858, 58.507000000000005), (58.527, 61.051), (61.071, 64.47099999999999), (64.491, 65.973), (65.99300000000001, 66.723), (66.74300000000001, 68.43299999999999), (68.453, 69.226), (69.24600000000001, 72.145), (72.165, 76.817), (76.837, 79.90299999999999), (79.923, 85.57499999999999), (85.595, 88.36999999999999), (88.39, 98.422), (98.44200000000001, 135.25), (135.26999999999998, 140.047)]"
2014/C7Y3b732UVw,tt1764234,5330,Killing Them Softly,"[(0.01, 14.296), (14.315999999999999, 22.261999999999997), (22.282, 24.139), (24.159000000000002, 26.266), (26.286, 30.686999999999998), (30.707, 32.481), (32.501, 35.484), (35.504, 37.653), (37.672999999999995, 43.533), (43.553, 44.743), (44.763, 48.247), (48.266999999999996, 50.207), (50.227, 54.378), (54.397999999999996, 62.469), (62.489, 64.92999999999999), (64.95, 68.767), (68.787, 71.353), (71.373, 77.985), (78.00500000000001, 82.86399999999999), (82.884, 90.99799999999999)]"
2014/h1q5X5asH7c,tt1764234,5330,Killing Them Softly,"[(0.01, 8.874), (8.894, 15.172), (15.192, 20.302), (20.322000000000003, 26.767), (26.787000000000003, 55.504000000000005), (55.524, 140.672), (140.69199999999998, 145.05200000000002)]"
2014/ve1Brtly9Y4,tt1764234,5330,Killing Them Softly,"[(0.01, 6.079000000000001), (6.099, 9.499), (9.519, 12.878), (12.898, 16.255999999999997), (16.276, 19.634999999999998), (19.655, 23.012999999999998), (23.033, 26.391), (26.411, 29.77), (29.790000000000003, 33.148), (33.168, 54.044000000000004), (54.064, 55.254000000000005), (55.274, 56.38), (56.4, 57.422000000000004), (57.442, 65.01299999999999), (65.033, 70.39399999999999), (70.414, 74.14699999999999), (74.167, 76.024), (76.04400000000001, 82.57199999999999), (82.592, 111.184), (111.20400000000001, 112.43599999999999), (112.456, 114.896), (114.91600000000001, 126.033)]"
2014/YBmz0YGT2kI,tt1764234,5330,Killing Them Softly,"[(0.01, 62.302), (62.321999999999996, 71.01899999999999), (71.039, 73.22999999999999), (73.25, 76.48299999999999), (76.503, 77.609), (77.629, 79.31899999999999), (79.339, 83.657), (83.677, 85.65899999999999), (85.679, 88.32799999999999), (88.348, 89.621), (89.641, 92.874), (92.894, 96.128), (96.14800000000001, 97.54599999999999), (97.566, 106.09599999999999), (106.116, 108.30699999999999), (108.327, 113.18599999999999), (113.206, 114.81299999999999), (114.833, 118.734), (118.754, 121.48599999999999), (121.506, 123.03)]"
